taxa,PC1,PC2,PC3
W10004_0644/PHK76,-16.7575724090229,16.3682162178222,63.532588849596
W10004_0149/PHK76,-40.7840235385035,-14.0546940335824,-38.005216669119
W10004_0712/PHK76,-40.0388804969853,-2.95340379210989,-5.4735254068273
B14A/OH43,217.161930678712,22.6933639212375,44.9421522469131
W10004_1064/PHK76,-34.8630766167086,11.982465236149,-2.1607479790326
W10004_0866/PHK76,-22.7346576439823,-14.6081106871673,44.561089321183
W10004_0651/PHK76,-24.7354380386426,15.7460080368225,15.2864571015961
W10004_0190/PHK76,-21.1389124459927,14.5766275813947,14.3852676452431
W10004_0682/PHK76,-13.6694454735337,-25.0462346687446,24.1565324898677
W10004_0988/PHK76,-27.1023835089355,9.83529436177138,5.09405897435474
W10004_0122/PHK76,-25.8015180411334,-32.3632315698786,-42.2856206853923
W10004_0153/PHK76,-33.1699202191073,-43.6275949463227,-49.820925411421
W10004_0669/PHK76,-25.6459991739674,-8.34965430747163,15.8390344605914
W10004_0268/PHK76,-42.7859419720067,13.177409744731,28.5660900773897
W10004_0071/PHK76,-15.721064363731,-52.7641543961068,-24.0901586952815
W10004_0064/PHK76,-2.45754192530262,-71.4357007583364,-13.635289463391
W10004_0771/PHK76,-29.0533287707689,-7.80441861473466,-17.4527962959038
F42/MO17,253.383906723517,-115.841428118976,101.074576565542
W10004_0818/PHK76,-38.8955501408487,14.8956373368604,8.98603463772692
W10004_0059/PHK76,-38.3700730005911,4.13068921719533,-68.5788640622097
B14A/MO17,224.170481414254,25.3645651168808,114.909183011438
CG119/CG108,209.308476553508,141.866330248458,-66.3759055230021
W10004_0836/PHK76,-38.3292722514908,5.00862326732096,3.60546096531364
W10004_0476/PHK76,-35.8913744762651,86.2209477999646,60.0351184903406
B37/H95,230.481698883728,141.662914564486,117.884396360091
W10004_0802/PHK76,-39.2057848030608,50.1320374546,-20.4894607031172
W10004_0099/PHK76,3.83800209111487,-102.358226594788,-6.3285566561743
W10004_1099/PHK76,-43.0907303976496,-6.58313200114642,-40.7684813740722
CG44/CGR01,215.746094816296,171.452089897539,-43.6191506125452
W10004_0847/PHK76,-53.7397587018435,33.8198834287878,-10.8586981316465
W10004_0834/PHK76,-25.9553975207709,-20.9620167404517,-24.3654207958619
W10004_0412/PHK76,-0.247096258832493,-34.7792952690135,45.0558858856347
W10004_0018/PHK76,-53.2700578503816,69.7460842200351,52.1729289731993
W10004_0723/PHK76,-28.5165782738407,-20.3652495636232,-26.9514556091218
W10004_1156/PHK76,-21.1601608041927,-6.99172169515724,-20.1990619425522
W10004_0697/PHK76,-37.3131672476719,40.1202137266844,40.2032899609168
W10004_0121/PHK76,-21.8676450130174,25.8890582790754,34.7951596360178
W10004_0166/PHK76,-42.9362697283079,-25.9461073638128,-65.6265332560857
W10004_0658/PHK76,-15.5667603734881,-21.7072872345799,44.7186347956234
W10004_0200/PHK76,-23.4316407098476,6.60870580793396,23.7046084761425
W10004_0039/PHK76,-22.9547091060233,-48.6237603818985,14.1650842689389
W10004_0951/PHK76,-35.9806814909576,-6.79814025114294,-29.9267739769775
W10004_0161/PHK76,-28.2557170417365,20.2914710515055,2.79028238888969
W10004_0035/PHK76,-30.2367691368375,-2.51269440595662,8.96805101071619
W10004_0185/PHK76,-32.3674388349755,-19.1496355497372,-15.9111022979124
W10004_0362/PHK76,2.96081256306064,-46.9632709325783,3.39736584649732
W10004_0628/PHK76,-18.2105395004122,-17.1139605877952,32.6750566116894
W10004_0308/PHK76,-43.4776562420198,44.798730120815,17.1704382125412
W10004_0844/PHK76,-33.1861611957008,18.0417802492906,-31.4514520927996
W10004_0152/PHK76,-10.1125875220811,23.236900763426,41.963131828008
W10004_1011/PHK76,-26.0538632058848,-11.3106135173324,-1.12401808819792
W10004_0133/PHK76,-38.9210081810256,32.4699939538446,-8.87087226350785
W10004_0920/PHK76,-29.3825681114513,-10.7118769790922,-54.8683743280176
W10004_0026/PHK76,-22.829350276753,17.3232343462609,-6.07014325477863
W10004_0206/PHK76,-25.2476964938657,-61.1211484124604,-12.0420120133846
W10004_0823/PHK76,-22.824395998779,2.98797511116382,8.22135403494176
W10004_0938/PHK76,-16.2007072571714,-15.7937653590419,-50.5525914067658
W10004_0127/PHK76,-23.668741759763,-37.0041210455148,-16.5887231539906
W10004_0705/PHK76,-30.6620256822783,-3.07967776815228,-28.4035167024363
W10004_0394/PHK76,-35.3114833909757,-42.3259528717062,-39.039058613383
W10004_0299/PHK76,-1.46100640469799,-54.7401922461662,34.8486060058965
W10004_0626/PHK76,-40.5139858328289,-7.40084617241838,3.03804724867853
W10004_0253/PHK76,-14.1557626450449,-27.6796812089462,-20.4736996093708
W10004_0842/PHK76,-42.8594781310813,-41.2972043549598,3.84782159133056
W10004_1081/PHK76,-23.5825143868414,10.0570739149611,-57.4866476692972
W10004_0086/PHK76,-4.02750218834215,24.9920123832781,-56.097209557863
W10004_0997/PHK76,-29.9580702989275,27.1841910949481,-28.8983055843818
W10004_0042/PHK76,-27.9556533633209,30.9381634291472,2.67779797297052
W10004_0238/PHK76,-51.4855653231531,-3.61943042697265,2.26525841201306
W10004_0138/PHK76,-6.36527183730978,-83.2995236979985,-5.77730165998076
W10004_1117/PHK76,-36.264230806022,19.6936179434398,3.29883684245722
W10004_0150/PHK76,-12.4154783821289,12.272009498314,61.2096703106069
W10004_0395/PHK76,-42.5687606783021,11.8628827631665,5.97999284546648
W10004_0011/PHK76,-37.0483401484115,66.3017506458149,23.6834470716792
W10004_0956/PHK76,-5.46531633289853,-38.4280533547167,35.7208769624606
W10004_0223/PHK76,-41.4787900248782,23.4555670717732,-9.75349959213168
W10004_0013/PHK76,-41.1486132754278,29.93961293082,-18.6303193982625
W10004_0789/PHK76,-27.5405935036081,-12.9583446716216,27.2841773554543
W10004_0620/PHK76,-37.1216854062885,-19.9881111095842,-31.3036405336319
W10004_0262/PHK76,-23.0050616085517,-30.3869015467129,11.5902277611413
W10004_0146/PHK76,-4.80803078586072,-57.5283949183418,6.5021843837218
W10004_0695/PHK76,-39.3547282869596,-2.42553308713349,-40.6167061612101
W10004_0856/PHK76,-36.0555345519508,36.8716659865235,12.1355200435101
W10004_0859/PHK76,-21.2310734171021,-4.60301913033438,-34.0947567791882
W10004_0329/PHK76,-49.6189079848773,-8.39315683696242,-17.9204915836324
W10004_0276/PHK76,-21.9404552286572,-21.3505823877393,-14.9306173815959
W10004_1015/PHK76,-42.2361649904168,62.5030846612043,23.0581942154672
W10004_0134/PHK76,-21.3337782787583,-27.2402313259526,-20.2172801561319
W10004_1014/PHK76,-34.6629030738581,-12.0715742149479,31.395319193446
W10004_0696/PHK76,-41.3553620836114,-13.6381440451902,13.1161051137759
W10004_0781/PHK76,-43.8791191974751,32.6026180958636,-18.3418234783634
W10004_0027/PHK76,-22.4421153602751,-20.5089244298191,10.8032096621865
W10004_0038/PHK76,-49.5215489653658,25.4600526195643,-26.8770245266426
W10004_0736/PHK76,-34.7424756357384,-7.47146519629356,-14.8996198587889
W10004_0270/PHK76,-20.9578225295482,14.3441973739356,16.0928861336274
W10004_0664/PHK76,-47.6670070309918,-5.00102581788887,-26.1874418770443
W10004_0918/PHK76,-32.8984590259779,-24.4086057812554,27.3246939875799
W10004_0955/PHK76,-41.7087698441203,11.7025819175853,-11.4246518296331
W10004_0984/PHK76,-26.4912084339228,-7.79123017363617,20.6697368100503
W10004_0608/PHK76,-25.2618253345118,-4.45272266496196,-33.9592160544873
W10004_0812/PHK76,-26.7299448315802,-22.7861922765334,23.7790723877405
W10004_0747/PHK76,-25.2678898555693,-27.8031581271362,-30.827984045908
W10004_0046/PHK76,-33.2842941759131,32.543633180537,24.3779725380761
W10004_1072/PHK76,-17.4841903394139,1.23214068705402,40.680855793659
W10004_0061/PHK76,-15.4487045874813,25.5831376707387,-49.6550901722626
W10004_0072/PHK76,-14.6086551839816,-29.7043473971368,-34.096957149897
W10004_0419/PHK76,-36.8009104464079,-30.1479704322304,-17.2449923612738
W10004_1123/PHK76,-19.7543390307975,18.6157955850597,-61.7462114759721
W10004_0891/PHK76,-14.71941654123,11.9828477559177,-22.5969049110074
W10004_0991/PHK76,-31.2723103112241,2.74068832522761,10.2052284778713
W10004_0424/PHK76,-28.4962880737774,-30.7505863964305,3.54464058968456
W10004_0964/PHK76,-24.7032926714405,20.5439519955642,-25.0462007941767
W10004_0907/PHK76,-46.1296468111981,-1.5257470521346,13.6317457564089
W10004_0672/PHK76,-30.3613570188124,27.8014609568965,29.9558914425514
W10004_0112/PHK76,-44.7748170058541,38.7658052531832,17.0064379880744
W10004_0711/PHK76,-19.2403872646513,-17.8810838769875,4.13949037252248
W10004_0053/PHK76,-2.78239513632996,-52.7154296793764,17.9729164485126
W10004_0746/PHK76,-29.9062849457375,-10.649805750261,20.9719372227107
W10004_0654/PHK76,-38.3449164065111,-10.3004789379715,-16.5756038338296
W10004_0007/PHK76,-16.6036419408058,-22.5970633759468,6.58020156515221
W10004_0034/PHK76,-42.475467632905,5.0219128218699,12.5182378927086
W10004_0858/PHK76,-35.0467739457333,7.28738296555643,-65.4722945205468
W10004_0622/PHK76,-40.3084788367241,22.7990536207768,32.7411858728231
W10004_0773/PHK76,-29.1164214130521,-21.2462453523742,-9.86476078016862
W10004_0261/PHK76,-7.18798615484447,-10.384188290208,32.2396258953796
W10004_0886/PHK76,-37.6099988874162,-2.63983391072289,-40.0572219351212
W10004_0213/PHK76,-49.0041846570741,-0.217636547026669,-36.3450690840034
W10004_0701/PHK76,-27.1297905302341,-4.84924874094953,-3.93228494589774
W10004_0227/PHK76,-26.27874238991,-47.7397517896459,-9.27367435030277
W10004_0801/PHK76,-33.26804717356,-22.7977006438958,6.72235746958639
W10004_0616/PHK76,-17.4939965447638,-27.1749486003596,35.6363156365733
W10004_0832/PHK76,-15.5782522761883,-26.8857155630634,-34.7218064025255
W10004_0118/PHK76,-18.6868802559645,-38.934962582155,6.59853762059211
W10004_0241/PHK76,-21.821936220481,-8.56263466046769,0.0515213827175952
W10004_0876/PHK76,-39.6128663672891,0.338631289779769,-26.0911755672459
W10004_0869/PHK76,-30.5573105482181,-9.58398990847013,-11.6753665736564
W10004_0625/PHK76,-37.5611041223667,-8.75728349888653,10.4183799811022
W10004_0132/PHK76,-45.3412008704584,40.9718070342832,19.805961608457
W10004_0820/PHK76,-19.7375204187285,-33.9258811540324,31.0938248980102
W10004_0167/PHK76,-3.65367587075355,-35.5844110306204,3.20222703936551
W10004_0888/PHK76,-39.9641842196838,-6.70320192087073,-3.56482310526766
W10004_1045/PHK76,-48.4959078894718,17.3314866985626,-8.38027992061147
W10004_0775/PHK76,-21.3171579223803,-35.5085358611672,10.5552555907075
W10004_0393/PHK76,-55.0829825941946,35.3126562473153,27.5930514091105
W10004_0196/PHK76,-30.601559859038,21.3979139780372,27.5800059857715
W10004_0069/PHK76,-13.8801241947985,0.599560282746118,-1.20518382075703
W10004_0344/PHK76,-54.3377516671703,29.594398627078,-10.7749791942441
W10004_0361/PHK76,-36.9722627624583,-23.3492767718726,-55.5735721823132
W10004_0417/PHK76,-51.5803639635336,5.06351274690224,-33.7116918900567
W10004_0714/PHK76,-37.6682976014429,-15.5171743935152,-6.24417260710211
W10004_0619/PHK76,-20.5402430845241,9.31959392981503,38.6778074596903
W10004_0221/PHK76,-16.5527737618442,-44.7868870046312,-24.902688667916
W10004_1032/PHK76,-33.9699728782254,12.7281858478418,-28.7053337201326
W10004_0087/PHK76,-50.5808362595774,28.8633362547398,5.55392744058767
W10004_0311/PHK76,-41.6252760221575,17.4995762430258,0.397111933061291
W10004_0410/PHK76,-15.3628712692188,-38.0191768616427,12.8503408837586
W10004_1118/PHK76,-2.32225072053533,-25.2026342264645,52.9127009169681
W10004_0602/PHK76,-33.974305876477,15.5985211898126,45.0110455586388
W10004_0689/PHK76,-28.6871838798189,2.31449264934564,-33.7156193046296
W10004_0975/PHK76,-33.931155445793,-22.4816260235756,6.13384773915266
W10004_0803/PHK76,-27.4157729065845,-47.125146268776,5.62618407285317
W10004_0678/PHK76,-27.617546326572,7.90195348643452,-25.5357827358761
W10004_0160/PHK76,-21.8319380230332,-18.6933368068819,-1.48522147361426
W10004_0225/PHK76,-21.7325748020352,14.4746273275797,50.6613978577986
W10004_0327/PHK76,-39.3026863306436,27.7349627289641,23.5721892905281
W10004_0675/PHK76,-33.600784436355,21.4940380651911,18.5900037977726
W10004_0659/PHK76,-58.2282585072171,42.5854077656901,-21.2728683707717
W10004_0336/PHK76,-25.1376131232718,-27.8093597342787,28.0325571114323
W10004_0144/PHK76,-41.0198321746424,-21.5615420837353,-39.00338366754
W10004_0833/PHK76,-24.5851088436662,-39.8516709205564,21.7222142171582
W10004_0639/PHK76,-25.6968231003334,-19.1440858666003,50.3155570666326
W10004_1146/PHK76,-32.901461527307,-19.2754634728807,-28.6157039152058
W10004_0204/PHK76,-37.3433578344854,34.1761181574489,39.7581936574161
W10004_0779/PHK76,-24.7594089711967,-27.7041041475186,-19.3565302500569
W10004_0674/PHK76,-29.3415651563708,-25.2225836633567,-24.9342724450539
W10004_0169/PHK76,-40.3074974977331,33.4170887638244,11.9394121386079
W10004_0901/PHK76,-29.1988159528698,-18.7048288944111,-49.4750356119018
W10004_0889/PHK76,-45.9321540639147,14.0587851706025,-5.51777715947865
W10004_1104/PHK76,-28.1801275240529,-22.1930668615781,-9.30305752601796
W10004_0894/PHK76,-37.7377776616421,-12.7494486625241,-14.3711828421594
W10004_0717/PHK76,-29.4089118114865,2.51908237971393,10.7597922969494
W10004_0258/PHK76,-34.3136488956729,30.3188725839388,-36.5229619318477
W10004_0310/PHK76,-24.5260689825573,39.8428743944819,41.0974276650252
W10004_0254/PHK76,-54.3236419401638,69.192533646215,18.6869864046626
W10004_1057/PHK76,-34.9388039649975,31.8899748343893,17.9578928167942
W10004_0703/PHK76,-36.8047192579789,4.60748161002478,19.2669881584262
W10004_1000/PHK76,-39.9077892303179,17.7440544432295,3.64325255193234
W10004_0601/PHK76,-38.7068532772416,45.6202325997765,4.69595243375221
W10004_0076/PHK76,-31.5926906967938,-41.0076726201452,-24.6599938463503
LH244/PHZ51,282.142370612832,-57.9748987355122,33.6654886591431
PHJ40/PHAJ0,144.828032451855,158.670862651966,-6.63350078312482
PHB47/PHN82,254.190898224241,223.718722128192,-14.7434937118236
LH195/PHN82,329.900215839084,18.8606703548229,-100.315374831046
PHJ89/PH207,230.597590213476,168.200889508579,-132.418343478101
LH244/PHN82,309.622264462374,13.3946731544553,-110.146908847865
LH195/PHK76,59.5669245633411,-74.8461854607852,36.3648282938964
PHB47/PHZ51,226.960309409739,152.077825359847,128.481910373513
LH195/MO17,275.728424145548,-36.9252781019621,124.021685775289
LH195/PHZ51,302.52190885158,-52.232354494059,42.8980105534409
LH145/LH82,189.083398416721,78.2724513029747,-121.217712697876
LH244/MO17,254.929369179374,-42.8535515810633,115.334834583489
LH244/PHK76,38.4731338769966,-80.7740729788263,27.02192643685
PHG29/PHG47,233.425550411671,163.178430885863,-152.943350632761
PHB47/PHK76,-16.1708118003992,129.947831179515,122.186531354572
PHRE1/PHTD5,202.532083542017,172.035548322475,-85.7696486832706
B73/PHZ51,280.772674817208,-132.158430308614,19.4184567382692
TX714/PHZ51,277.970920475974,-111.960024784405,19.1784336588045
B73/PHK76,35.6234189016504,-155.093149857611,12.5389530160865
PHB47/MO17,200.800809679828,165.068588660916,208.864469644519
